Distance_(microns),Value
0.00000,41.805
0.06889,38.090
0.13779,38.210
0.20668,32.104
0.27558,41.897
0.34447,48.467
0.41337,59.889
0.48226,75.120
0.55116,112.099
0.62005,150.616
0.68894,167.354
0.75784,188.397
0.82673,210.361
0.89563,233.860
0.96452,237.836
1.03342,224.455
1.10231,223.101
1.17121,231.591
1.24010,223.474
1.30900,213.449
1.37789,207.566
1.44678,207.802
1.51568,205.326
1.58457,178.766
1.65347,158.847
1.72236,143.450
1.79126,129.093
1.86015,110.262
1.92905,89.752
1.99794,85.719
2.06683,74.704
2.13573,67.767
2.20462,51.015
2.27352,41.490
2.34241,41.145
2.41131,23.034
2.48020,18.566
2.54910,20.858
2.61799,18.360
2.68689,22.889
