Distance_(microns),Value
0.00000,2.2500
0.06889,2.9931
0.13779,3.2549
0.20668,2.8835
0.27558,1.6393
0.34447,3.7242
0.41337,9.8610
0.48226,17.3528
0.55116,23.6583
0.62005,24.6068
0.68894,22.0155
0.75784,22.5328
0.82673,31.1111
0.89563,26.5260
0.96452,25.2197
1.03342,31.1557
1.10231,29.8833
1.17121,26.6666
1.24010,29.9902
1.30900,27.3496
1.37789,22.2509
1.44678,23.5686
1.51568,26.2535
1.58457,21.4926
1.65347,17.0703
1.72236,22.9619
1.79126,21.0658
1.86015,18.5017
1.92905,20.8071
1.99794,16.6701
2.06683,12.4406
2.13573,8.2249
2.20462,7.7376
2.27352,6.4591
2.34241,5.2500
