Distance_(microns),Value
0.00000,17.0003
0.06889,25.5989
0.13779,13.7652
0.20668,11.5178
0.27558,19.1514
0.34447,25.6196
0.41337,46.2255
0.48226,55.0038
0.55116,54.4964
0.62005,55.7410
0.68894,44.9360
0.75784,44.6783
0.82673,32.9698
0.89563,25.2474
0.96452,34.1549
1.03342,39.5670
1.10231,48.7996
1.17121,57.2495
1.24010,42.4879
1.30900,38.0625
1.37789,42.7020
1.44678,25.4840
1.51568,19.6955
1.58457,16.6463
1.65347,16.8618
1.72236,19.9914
1.79126,12.9861
1.86015,3.9712
1.92905,12.7780
1.99794,22.2890
2.06683,15.7493
2.13573,8.2947
2.20462,5.9235
2.27352,4.6027
2.34241,7.1078
2.41131,11.0358
2.48020,10.5220
2.54910,7.1429
2.61799,12.4505
2.68689,9.8768
2.75578,5.1096
2.82467,8.7875
2.89357,10.8533
2.96246,16.1743
3.03136,9.3587
3.10025,8.0062
3.16915,7.3876
3.23804,4.2432
3.30694,1.7654
3.37583,5.8887
