Distance_(microns),Value
0.00000,0.91666
0.06889,1.03707
0.13779,2.87038
0.20668,2.50001
0.27558,3.54633
0.34447,5.01854
0.41337,7.16670
0.48226,7.92595
0.55116,6.98145
0.62005,5.33330
0.68894,4.22221
0.75784,2.85184
0.82673,4.50003
0.89563,4.22218
0.96452,1.59260
1.03342,2.33334
1.10231,3.62037
1.17121,3.11110
1.24010,1.58333
1.30900,1.31481
1.37789,2.00926
1.44678,5.00000
1.51568,0.59260
1.58457,2.62963
1.65347,2.50000
1.72236,3.48148
1.79126,3.18519
1.86015,3.99999
1.92905,3.45371
1.99794,4.16666
2.06683,3.50002
2.13573,1.35186
2.20462,1.38888
2.27352,1.83334
2.34241,1.83333
2.41131,1.50002
2.48020,0.91667
2.54910,0.27776
2.61799,1.14815
2.68689,2.49998
2.75578,1.96301
2.82467,1.22223
2.89357,1.91666
