Distance_(microns),Value
0.00000,8.5000
0.06889,5.8095
0.13779,5.7063
0.20668,7.5238
0.27558,6.0000
0.34447,5.5159
0.41337,11.4405
0.48226,18.1111
0.55116,24.0912
0.62005,30.4285
0.68894,29.0317
0.75784,32.8968
0.82673,38.2381
0.89563,44.9524
0.96452,51.2222
1.03342,35.5239
1.10231,23.3016
1.17121,15.1349
1.24010,9.2857
1.30900,8.2698
1.37789,6.9643
1.44678,9.3334
1.51568,15.3056
1.58457,17.1985
1.65347,17.9643
1.72236,18.3255
1.79126,14.9126
1.86015,13.6427
1.92905,13.3056
1.99794,9.2937
2.06683,5.9048
2.13573,3.8492
2.20462,6.9047
2.27352,8.5237
2.34241,6.4802
2.41131,6.1112
2.48020,6.1071
2.54910,7.0872
2.61799,7.2103
2.68689,5.5000
2.75578,5.5000
2.82467,6.9048
2.89357,5.6667
