Distance_(microns),Value
0.00000,7.750
0.06889,11.577
0.13779,16.878
0.20668,22.458
0.27558,31.673
0.34447,52.995
0.41337,77.589
0.48226,99.249
0.55116,130.790
0.62005,155.199
0.68894,185.195
0.75784,210.778
0.82673,219.421
0.89563,214.545
0.96452,219.066
1.03342,214.150
1.10231,198.426
1.17121,174.248
1.24010,163.333
1.30900,181.008
1.37789,162.157
1.44678,155.287
1.51568,125.315
1.58457,97.454
1.65347,99.086
1.72236,77.951
1.79126,58.280
1.86015,52.824
1.92905,45.974
1.99794,36.708
2.06683,33.087
2.13573,26.039
2.20462,20.028
2.27352,18.583
