Distance_(microns),Value
0.00000,7.416
0.06889,5.575
0.13779,1.824
0.20668,5.349
0.27558,6.894
0.34447,5.551
0.41337,12.421
0.48226,7.017
0.55116,24.538
0.62005,33.545
0.68894,39.975
0.75784,56.226
0.82673,70.725
0.89563,92.589
0.96452,97.694
1.03342,90.290
1.10231,109.514
1.17121,95.115
1.24010,88.713
1.30900,87.916
1.37789,87.241
1.44678,77.816
1.51568,73.740
1.58457,79.356
1.65347,75.756
1.72236,60.344
1.79126,49.798
1.86015,44.328
1.92905,38.058
1.99794,35.893
2.06683,34.679
2.13573,24.999
2.20462,12.329
2.27352,17.411
2.34241,18.183
2.41131,15.968
2.48020,8.550
2.54910,10.874
2.61799,8.436
2.68689,9.213
2.75578,10.189
2.82467,11.983
2.89357,12.157
2.96246,10.173
3.03136,11.275
3.10025,5.393
3.16915,6.523
3.23804,5.972
