Distance_(microns),Value
0.00000,48.000
0.06889,47.372
0.13779,49.744
0.20668,49.100
0.27558,55.561
0.34447,69.611
0.41337,95.917
0.48226,101.400
0.55116,133.622
0.62005,185.825
0.68894,195.389
0.75784,203.611
0.82673,203.408
0.89563,196.731
0.96452,184.297
1.03342,178.083
1.10231,180.419
1.17121,188.922
1.24010,195.175
1.30900,192.861
1.37789,189.472
1.44678,194.692
1.51568,161.614
1.58457,174.222
1.65347,152.775
1.72236,125.625
1.79126,103.789
1.86015,87.525
1.92905,85.361
1.99794,78.381
2.06683,67.750
2.13573,60.989
2.20462,60.572
2.27352,50.067
2.34241,47.792
2.41131,41.597
2.48020,42.525
2.54910,41.389
2.61799,36.319
2.68689,34.083
2.75578,35.528
2.82467,29.294
2.89357,21.008
2.96246,20.247
3.03136,19.931
3.10025,13.250
