Distance_(microns),Value
0.00000,5.0000
0.06889,6.1053
0.13779,17.7368
0.20668,25.6842
0.27558,19.5789
0.34447,31.4605
0.41337,56.6842
0.48226,60.0395
0.55116,75.5263
0.62005,66.3421
0.68894,56.3421
0.75784,51.2500
0.82673,40.8421
0.89563,19.4868
0.96452,16.0789
1.03342,8.2105
1.10231,15.0000
1.17121,12.7763
1.24010,6.4737
1.30900,14.2500
1.37789,6.0000
1.44678,4.1053
1.51568,8.1579
1.58457,8.2105
1.65347,8.0000
1.72236,4.0000
1.79126,1.3421
1.86015,5.1316
1.92905,9.4211
1.99794,3.7632
2.06683,6.0000
2.13573,5.1842
2.20462,8.3158
2.27352,5.6974
2.34241,4.5526
2.41131,2.8421
2.48020,1.4211
2.54910,7.9474
2.61799,8.5000
