Distance_(microns),Value
0.00000,2.0000
0.06889,3.6081
0.13779,7.3851
0.20668,7.2095
0.27558,7.6081
0.34447,12.0068
0.41337,14.0473
0.48226,16.6757
0.55116,19.2162
0.62005,20.8311
0.68894,30.1622
0.75784,31.6757
0.82673,33.8311
0.89563,40.8311
0.96452,38.7095
1.03342,38.3919
1.10231,35.6554
1.17121,30.4797
1.24010,30.5000
1.30900,31.3784
1.37789,23.5000
1.44678,25.2973
1.51568,24.8851
1.58457,20.1351
1.65347,21.4595
1.72236,20.3581
1.79126,17.0878
1.86015,14.3108
1.92905,12.5000
1.99794,9.2095
2.06683,7.8446
2.13573,6.6486
2.20462,4.0405
2.27352,3.8243
2.34241,4.4189
2.41131,3.6689
2.48020,4.5270
2.54910,5.2500
