Distance_(microns),Value
0.00000,0.5000
0.06889,0.0756
0.13779,1.9050
0.20668,3.8153
0.27558,2.2150
0.34447,4.9297
0.41337,12.8663
0.48226,13.6900
0.55116,14.5200
0.62005,21.7869
0.68894,18.4688
0.75784,8.1597
0.82673,6.5300
0.89563,4.7553
0.96452,3.7812
1.03342,6.3984
1.10231,5.1000
1.17121,9.1706
1.24010,5.6762
1.30900,1.4856
1.37789,3.0000
1.44678,3.0500
1.51568,2.5262
1.58457,0.6653
1.65347,0.8000
1.72236,0.3516
1.79126,1.5575
1.86015,0.6750
1.92905,0.8650
1.99794,1.6122
2.06683,1.7812
2.13573,5.5359
2.20462,5.2000
2.27352,1.2775
2.34241,0.0225
2.41131,0.2891
2.48020,0.8550
2.54910,0.0000
2.61799,0.0012
2.68689,0.0247
2.75578,1.654E-24
