Distance_(microns),Value
0.00000,1.0000
0.06889,0.4324
0.13779,3.5316
0.20668,1.3713
0.27558,0.7909
0.34447,1.7934
0.41337,5.5828
0.48226,2.6494
0.55116,4.8905
0.62005,4.1036
0.68894,3.5414
0.75784,1.7367
0.82673,1.6509
0.89563,1.5833
0.96452,1.9951
1.03342,2.4009
1.10231,3.5661
1.17121,9.3540
1.24010,9.0888
1.30900,12.6188
1.37789,9.6420
1.44678,9.1953
1.51568,4.1233
1.58457,2.2692
1.65347,1.6805
1.72236,1.4048
1.79126,0.8333
1.86015,0.4231
1.92905,0.9625
1.99794,0.5434
2.06683,0.4970
2.13573,0.3516
2.20462,1.1341
2.27352,0.8802
2.34241,0.1509
2.41131,0.4453
2.48020,1.1657
2.54910,3.7747
2.61799,4.6302
2.68689,4.7500
