Distance_(microns),Value
0.00000,3.2500
0.06889,6.8096
0.13779,10.7842
0.20668,17.5005
0.27558,33.1797
0.34447,47.4038
0.41337,49.2949
0.48226,28.1094
0.55116,25.2188
0.62005,21.8750
0.68894,23.5664
0.75784,24.5713
0.82673,20.3516
0.89563,18.9478
0.96452,8.5273
1.03342,16.9683
1.10231,15.6875
1.17121,10.1833
1.24010,7.2393
1.30900,5.2124
1.37789,7.8438
1.44678,4.1545
1.51568,3.8936
1.58457,3.6492
1.65347,1.2500
1.72236,1.8564
1.79126,2.9590
1.86015,4.1094
1.92905,3.5586
1.99794,1.8562
2.06683,3.8564
2.13573,5.9810
2.20462,3.0000
