Distance_(microns),Value
0.00000,12.7500
0.06889,12.6831
0.13779,10.2940
0.20668,8.6613
0.27558,7.7742
0.34447,10.9048
0.41337,16.9899
0.48226,25.9672
0.55116,44.3756
0.62005,57.3699
0.68894,72.8088
0.75784,84.9818
0.82673,87.7149
0.89563,101.3262
0.96452,97.4774
1.03342,96.8059
1.10231,101.2737
1.17121,105.2986
1.24010,92.5952
1.30900,84.2544
1.37789,75.7750
1.44678,56.4251
1.51568,36.4982
1.58457,36.5385
1.65347,23.9651
1.72236,17.5307
1.79126,9.6766
1.86015,8.6904
1.92905,10.8988
1.99794,10.9828
2.06683,9.7877
2.13573,10.0000
