Distance_(microns),Value
0.00000,1.6390
0.06889,2.0750
0.13779,2.8728
0.20668,5.8301
0.27558,6.1076
0.34447,4.8072
0.41337,5.5637
0.48226,4.4617
0.55116,14.3909
0.62005,18.5996
0.68894,22.1975
0.75784,27.3936
0.82673,25.9359
0.89563,33.0216
0.96452,30.2931
1.03342,33.0000
1.10231,33.2349
1.17121,31.8995
1.24010,28.1136
1.30900,31.9702
1.37789,22.9744
1.44678,20.8984
1.51568,14.1655
1.58457,16.4133
1.65347,4.5652
1.72236,12.8971
1.79126,13.0926
1.86015,19.6307
1.92905,10.7252
1.99794,9.4609
2.06683,13.1508
2.13573,7.5222
2.20462,9.6566
2.27352,9.7351
2.34241,5.4343
2.41131,6.3799
2.48020,9.0109
2.54910,5.8481
2.61799,11.3024
2.68689,7.5278
