Distance_(microns),Value
0.00000,6.0000
0.06889,8.2687
0.13779,12.2327
0.20668,15.8144
0.27558,21.8532
0.34447,30.7590
0.41337,49.0028
0.48226,64.5346
0.55116,78.0471
0.62005,63.6039
0.68894,41.4986
0.75784,24.3740
0.82673,22.0249
0.89563,21.3463
0.96452,15.2244
1.03342,7.5568
1.10231,7.6427
1.17121,6.0748
1.24010,6.4183
1.30900,5.0000
1.37789,5.6288
1.44678,7.6953
1.51568,3.9363
1.58457,3.1025
1.65347,3.2105
1.72236,3.7535
1.79126,6.2798
1.86015,7.5097
1.92905,9.8560
1.99794,6.8560
2.06683,8.2050
2.13573,6.9723
2.20462,6.7618
2.27352,6.2105
2.34241,8.3213
2.41131,7.5956
2.48020,5.6150
2.54910,6.3518
2.61799,3.0000
