Distance_(microns),Value
0.00000,7.2500
0.06889,6.5281
0.13779,8.5049
0.20668,16.6812
0.27558,25.1250
0.34447,27.4656
0.41337,34.8770
0.48226,31.3728
0.55116,31.2500
0.62005,27.3167
0.68894,23.4385
0.75784,14.2112
0.82673,12.6797
0.89563,7.7295
0.96452,9.7021
1.03342,8.0701
1.10231,6.2500
1.17121,4.5984
1.24010,6.1738
1.30900,5.2808
1.37789,4.7539
1.44678,4.6670
1.51568,4.8389
1.58457,4.7202
1.65347,5.2188
1.72236,6.8110
1.79126,5.9365
1.86015,3.9314
1.92905,3.8516
1.99794,5.8303
2.06683,3.0430
2.13573,3.5752
2.20462,5.0000
