Distance_(microns),Value
0.00000,1.2500
0.06889,2.2500
0.13779,1.6667
0.20668,2.9167
0.27558,4.7500
0.34447,7.2500
0.41337,11.5000
0.48226,13.1250
0.55116,13.5000
0.62005,13.0833
0.68894,9.5000
0.75784,9.0000
0.82673,6.9166
0.89563,5.6250
0.96452,7.1667
1.03342,6.7083
1.10231,6.0000
1.17121,4.5833
1.24010,4.8333
1.30900,4.7500
1.37789,2.6667
1.44678,3.4583
1.51568,4.5000
1.58457,3.0417
1.65347,1.5833
1.72236,1.3750
1.79126,1.1667
1.86015,1.0000
1.92905,1.2500
1.99794,0.7083
2.06683,0.1667
2.13573,1.1250
2.20462,2.8333
