Distance_(microns),Value
0.00000,2.2500
0.06889,1.3047
0.13779,2.2969
0.20668,3.0000
0.27558,3.9375
0.34447,5.5938
0.41337,7.3438
0.48226,8.3281
0.55116,9.3125
0.62005,10.0625
0.68894,10.0156
0.75784,12.2969
0.82673,15.5000
0.89563,17.8516
0.96452,18.0781
1.03342,20.9844
1.10231,21.2500
1.17121,14.9609
1.24010,11.6094
1.30900,10.3906
1.37789,8.0312
1.44678,5.3125
1.51568,4.5469
1.58457,3.4922
1.65347,1.3750
1.72236,1.1719
1.79126,2.4844
1.86015,2.7344
1.92905,0.8750
1.99794,1.6641
2.06683,2.0000
2.13573,0.5000
2.20462,0.0000
