Distance_(microns),Value
0.00000,9.0000
0.06889,11.9093
0.13779,6.8089
0.20668,7.1537
0.27558,11.3096
0.34447,15.5942
0.41337,35.9498
0.48226,44.0921
0.55116,50.1011
0.62005,42.7320
0.68894,22.0267
0.75784,10.8442
0.82673,6.2078
0.89563,4.2569
0.96452,8.4796
1.03342,8.0945
1.10231,9.2465
1.17121,15.5658
1.24010,18.6866
1.30900,27.6250
1.37789,29.8705
1.44678,22.6600
1.51568,25.1046
1.58457,36.1430
1.65347,53.1101
1.72236,74.4536
1.79126,79.8165
1.86015,62.8999
1.92905,39.8331
1.99794,15.5388
2.06683,7.1485
2.13573,7.5803
2.20462,6.9917
2.27352,3.0907
2.34241,3.5980
2.41131,5.2933
2.48020,8.5139
2.54910,5.0270
2.61799,3.2500
