Distance_(microns),Value
0.00000,0.0000
0.06889,4.6147
0.13779,7.2065
0.20668,13.6514
0.27558,9.3649
0.34447,13.4898
0.41337,19.1559
0.48226,26.2400
0.55116,37.5200
0.62005,30.8237
0.68894,25.9796
0.75784,17.1437
0.82673,7.6008
0.89563,8.0204
0.96452,11.2000
1.03342,7.5102
1.10231,3.4710
1.17121,7.1233
1.24010,5.9233
1.30900,2.4049
1.37789,3.0612
1.44678,4.0000
1.51568,8.6327
1.58457,13.1257
1.65347,8.0261
1.72236,6.7551
1.79126,2.1633
1.86015,2.6392
1.92905,2.6400
1.99794,2.7927
2.06683,4.1224
2.13573,6.0033
2.20462,5.9429
2.27352,5.5698
2.34241,4.8710
2.41131,8.0000
