Distance_(microns),Value
0.00000,4.3333
0.06889,2.5000
0.13779,3.3704
0.20668,4.8334
0.27558,6.7223
0.34447,10.9816
0.41337,14.3612
0.48226,20.7593
0.55116,38.3797
0.62005,47.4168
0.68894,46.4722
0.75784,41.0092
0.82673,25.4722
0.89563,16.9537
0.96452,17.3611
1.03342,15.3889
1.10231,22.7963
1.17121,23.2685
1.24010,14.5000
1.30900,13.6759
1.37789,22.5926
1.44678,29.0834
1.51568,18.3148
1.58457,11.1389
1.65347,9.9167
1.72236,6.2685
1.79126,5.0184
1.86015,5.0833
1.92905,6.5093
1.99794,6.6296
2.06683,6.0279
2.13573,9.3427
2.20462,13.1389
2.27352,11.5000
2.34241,11.7408
2.41131,8.9351
2.48020,4.8334
