Distance_(microns),Value
0.00000,0.0000
0.06889,1.4048
0.13779,0.3718
0.20668,2.8210
0.27558,3.5957
0.34447,3.8772
0.41337,5.8787
0.48226,10.6455
0.55116,9.4359
0.62005,8.8402
0.68894,5.6903
0.75784,4.7303
0.82673,3.1538
0.89563,3.0000
0.96452,3.5680
1.03342,4.9689
1.10231,2.6706
1.17121,2.1504
1.24010,3.5651
1.30900,4.0000
1.37789,4.0099
1.44678,3.8314
1.51568,3.7535
1.58457,3.3511
1.65347,1.6036
1.72236,2.3590
1.79126,1.6667
1.86015,1.3240
1.92905,1.4566
1.99794,1.5592
2.06683,1.6657
2.13573,3.3393
2.20462,2.1174
2.27352,0.6095
2.34241,0.5010
2.41131,0.9556
2.48020,1.7663
2.54910,2.3412
2.61799,2.5138
2.68689,2.0000
