Distance_(microns),Value
0.00000,2.3334
0.06889,3.0154
0.13779,3.4784
0.20668,6.6388
0.27558,15.3486
0.34447,17.3672
0.41337,27.7498
0.48226,33.7005
0.55116,60.8574
0.62005,47.1671
0.68894,29.8152
0.75784,20.7408
0.82673,22.5092
0.89563,23.9660
0.96452,28.2066
1.03342,17.1855
1.10231,15.8920
1.17121,20.8302
1.24010,17.4446
1.30900,18.9599
1.37789,21.6852
1.44678,19.1481
1.51568,15.0433
1.58457,10.8489
1.65347,5.8890
1.72236,7.6697
1.79126,6.8859
1.86015,5.1667
1.92905,3.0432
1.99794,2.8611
2.06683,0.7223
2.13573,0.2006
2.20462,2.1481
2.27352,2.4537
2.34241,2.3519
2.41131,1.0957
2.48020,0.3056
