Distance_(microns),Value
0.00000,4.0000
0.06889,4.9299
0.13779,6.9242
0.20668,7.7027
0.27558,15.9171
0.34447,26.6961
0.41337,29.0362
0.48226,30.3126
0.55116,25.3378
0.62005,13.6399
0.68894,9.1065
0.75784,4.6735
0.82673,5.1908
0.89563,4.6362
0.96452,3.0022
1.03342,4.5793
1.10231,4.5597
1.17121,2.5091
1.24010,6.1006
1.30900,7.6136
1.37789,11.8020
1.44678,8.3426
1.51568,3.6795
1.58457,2.8305
1.65347,4.6486
1.72236,2.7633
1.79126,1.4293
1.86015,3.0862
1.92905,2.7347
1.99794,2.5705
2.06683,3.5491
2.13573,2.5836
2.20462,4.4313
2.27352,2.0131
2.34241,3.7763
2.41131,2.0541
2.48020,4.0148
2.54910,5.0000
