Distance_(microns),Value
0.00000,2.7500
0.06889,3.1000
0.13779,2.3667
0.20668,2.4333
0.27558,3.9500
0.34447,4.6666
0.41337,3.5333
0.48226,5.5000
0.55116,8.7667
0.62005,9.4500
0.68894,8.7499
0.75784,9.6000
0.82673,13.3000
0.89563,10.9499
0.96452,8.0333
1.03342,9.6666
1.10231,8.5500
1.17121,8.0667
1.24010,7.7167
1.30900,9.3500
1.37789,8.8333
1.44678,8.0833
1.51568,9.1500
1.58457,8.0333
1.65347,6.5000
1.72236,5.7500
1.79126,7.2333
1.86015,7.0000
1.92905,4.8500
1.99794,3.5167
2.06683,2.4167
2.13573,4.1500
2.20462,5.4333
2.27352,5.0667
2.34241,3.6500
2.41131,3.2500
2.48020,2.4667
2.54910,0.7000
2.61799,1.8500
2.68689,2.6333
2.75578,2.5000
