Distance_(microns),Value
0.00000,16.6665
0.06889,15.7966
0.13779,11.2499
0.20668,14.8230
0.27558,20.6667
0.34447,21.1354
0.41337,19.5416
0.48226,24.6700
0.55116,41.7224
0.62005,54.3909
0.68894,64.5140
0.75784,79.2628
0.82673,70.1670
0.89563,68.2640
0.96452,64.2775
1.03342,61.8023
1.10231,44.5280
1.17121,52.5019
1.24010,50.4172
1.30900,43.4949
1.37789,43.5835
1.44678,26.2395
1.51568,21.0417
1.58457,16.5226
1.65347,26.9998
1.72236,12.6393
1.79126,14.6527
1.86015,20.8073
1.92905,19.8750
1.99794,15.9253
2.06683,19.2500
2.13573,12.4603
2.20462,7.6666
