Distance_(microns),Value
0.00000,25.8887
0.06889,22.1294
0.13779,22.4232
0.20668,19.8343
0.27558,16.4499
0.34447,23.1834
0.41337,31.9890
0.48226,38.3440
0.55116,34.9277
0.62005,39.4430
0.68894,47.3881
0.75784,47.9693
0.82673,49.3242
0.89563,49.3284
0.96452,49.6001
1.03342,43.6053
1.10231,43.2587
1.17121,34.5341
1.24010,34.1024
1.30900,36.1697
1.37789,23.5479
1.44678,19.5911
1.51568,12.7433
1.58457,12.3992
1.65347,11.4741
1.72236,6.8348
1.79126,5.4411
1.86015,5.7923
1.92905,5.0359
1.99794,4.3334
