Distance_(microns),Value
0.00000,0.50000
0.06889,0.53812
0.13779,0.90250
0.20668,2.38188
0.27558,2.59500
0.34447,4.58594
0.41337,6.25500
0.48226,6.51562
0.55116,6.84000
0.62005,3.38750
0.68894,4.00000
0.75784,3.51031
0.82673,2.97000
0.89563,3.51125
0.96452,3.51375
1.03342,3.00781
1.10231,4.24000
1.17121,4.72781
1.24010,5.12375
1.30900,6.30031
1.37789,4.25000
1.44678,3.40031
1.51568,2.77500
1.58457,2.15406
1.65347,2.44000
1.72236,1.60938
1.79126,3.88875
1.86015,1.91531
1.92905,1.49000
1.99794,2.00000
2.06683,1.96875
2.13573,1.91281
2.20462,2.80000
2.27352,0.94313
2.34241,0.27750
2.41131,0.06250
2.48020,0.99500
2.54910,0.92781
2.61799,0.97500
2.68689,0.01219
2.75578,1.00000
