Distance_(microns),Value
0.00000,42.417
0.06889,36.088
0.13779,33.133
0.20668,37.032
0.27558,33.897
0.34447,33.317
0.41337,33.232
0.48226,35.575
0.55116,46.834
0.62005,68.418
0.68894,88.308
0.75784,123.833
0.82673,148.389
0.89563,156.986
0.96452,178.069
1.03342,196.960
1.10231,188.341
1.17121,182.864
1.24010,219.208
1.30900,213.899
1.37789,209.126
1.44678,209.701
1.51568,201.303
1.58457,207.312
1.65347,211.945
1.72236,224.449
1.79126,212.249
1.86015,224.055
1.92905,187.279
1.99794,170.645
2.06683,149.565
2.13573,125.967
2.20462,110.585
2.27352,105.236
2.34241,96.324
2.41131,72.299
2.48020,72.480
2.54910,48.191
2.61799,41.416
2.68689,25.285
2.75578,25.002
2.82467,22.417
