Distance_(microns),Value
0.00000,4.2500
0.06889,5.0131
0.13779,16.1989
0.20668,27.4624
0.27558,46.0869
0.34447,71.9182
0.41337,83.1574
0.48226,80.1161
0.55116,65.8557
0.62005,41.0131
0.68894,25.6494
0.75784,16.4134
0.82673,12.7644
0.89563,11.3630
0.96452,17.5250
1.03342,19.6012
1.10231,10.6804
1.17121,11.9408
1.24010,18.9056
1.30900,14.1600
1.37789,9.1470
1.44678,5.4098
1.51568,6.8689
1.58457,6.0621
1.65347,5.9852
1.72236,2.7327
1.79126,8.4859
1.86015,4.4646
1.92905,1.1552
1.99794,3.8846
2.06683,7.0491
2.13573,5.1906
2.20462,9.2783
2.27352,8.6866
2.34241,8.6368
2.41131,9.2586
2.48020,9.6289
2.54910,4.0000
