Distance_(microns),Value
0.00000,5.5000
0.06889,5.8677
0.13779,8.4816
0.20668,9.1056
0.27558,8.8246
0.34447,9.6000
0.41337,8.2972
0.48226,10.3392
0.55116,12.7215
0.62005,12.2896
0.68894,9.1956
0.75784,8.1925
0.82673,7.8392
0.89563,8.3290
0.96452,8.9966
1.03342,9.1200
1.10231,7.8327
1.17121,6.6400
1.24010,7.8168
1.30900,8.2667
1.37789,4.2089
1.44678,1.4000
1.51568,1.7600
1.58457,2.1867
1.65347,2.4316
1.72236,6.2221
1.79126,6.5096
1.86015,6.3264
1.92905,8.8468
1.99794,7.4078
2.06683,8.2600
2.13573,6.5876
2.20462,6.5717
2.27352,6.3105
2.34241,5.2697
2.41131,4.9333
2.48020,3.0545
2.54910,3.3369
2.61799,3.9691
2.68689,4.5920
2.75578,5.3333
2.82467,3.9570
2.89357,4.0324
2.96246,5.3346
3.03136,3.2411
3.10025,6.2400
3.16915,3.9710
3.23804,2.1966
3.30694,3.6364
3.37583,3.8457
3.44473,3.5278
