Distance_(microns),Value
0.00000,1.0000
0.06889,1.6184
0.13779,1.7368
0.20668,2.0000
0.27558,0.6842
0.34447,0.3026
0.41337,4.2632
0.48226,4.4474
0.55116,17.0526
0.62005,19.2763
0.68894,15.7368
0.75784,28.9474
0.82673,20.9737
0.89563,18.9868
0.96452,23.0000
1.03342,18.0000
1.10231,25.5789
1.17121,21.1974
1.24010,21.7895
1.30900,20.2500
1.37789,14.0000
1.44678,12.6053
1.51568,22.1579
1.58457,12.7368
1.65347,6.7632
1.72236,9.9737
1.79126,5.8947
1.86015,6.7368
1.92905,4.0000
1.99794,3.6447
2.06683,2.3684
2.13573,3.3816
2.20462,4.2368
2.27352,7.8158
2.34241,0.9474
2.41131,6.4079
2.48020,3.7632
2.54910,1.0789
2.61799,3.0000
