Distance_(microns),Value
0.00000,9.472
0.06889,7.133
0.13779,6.043
0.20668,9.421
0.27558,27.287
0.34447,35.383
0.41337,58.484
0.48226,87.464
0.55116,109.090
0.62005,117.058
0.68894,138.539
0.75784,132.087
0.82673,101.986
0.89563,79.285
0.96452,54.520
1.03342,35.411
1.10231,29.463
1.17121,17.993
1.24010,15.785
1.30900,12.255
1.37789,10.111
1.44678,16.421
1.51568,9.177
1.58457,9.486
1.65347,11.893
1.72236,9.147
1.79126,8.835
1.86015,8.187
1.92905,8.994
1.99794,5.205
2.06683,5.890
2.13573,6.180
2.20462,10.217
2.27352,7.042
2.34241,6.127
2.41131,8.429
2.48020,12.094
2.54910,10.766
2.61799,6.913
2.68689,7.629
2.75578,7.167
2.82467,10.073
2.89357,8.701
2.96246,7.728
3.03136,7.952
3.10025,5.430
3.16915,4.860
3.23804,8.194
