Distance_(microns),Value
0.00000,2.0000
0.06889,7.0036
0.13779,6.1176
0.20668,14.1655
0.27558,20.0583
0.34447,17.6165
0.41337,20.0219
0.48226,18.7945
0.55116,17.2081
0.62005,11.2378
0.68894,6.4412
0.75784,4.0375
0.82673,3.5245
0.89563,2.7607
0.96452,3.0604
1.03342,3.7258
1.10231,3.9095
1.17121,6.0317
1.24010,7.3548
1.30900,10.8398
1.37789,7.4527
1.44678,10.2825
1.51568,5.3070
1.58457,4.9194
1.65347,4.7107
1.72236,3.8507
1.79126,3.8054
1.86015,2.8798
1.92905,1.5661
1.99794,2.2758
2.06683,3.8387
2.13573,4.0000
