Distance_(microns),Value
0.00000,2.6666
0.06889,5.7668
0.13779,4.2167
0.20668,0.9077
0.27558,3.4077
0.34447,3.4343
0.41337,7.3609
0.48226,4.9886
0.55116,3.7768
0.62005,4.0483
0.68894,6.6138
0.75784,11.4914
0.82673,8.3682
0.89563,6.1173
0.96452,4.2284
1.03342,4.9660
1.10231,3.0598
1.17121,4.8736
1.24010,3.9742
1.30900,5.9829
1.37789,5.9957
1.44678,5.9367
1.51568,2.0637
1.58457,1.1460
1.65347,3.0015
1.72236,3.9978
1.79126,4.0617
1.86015,6.1323
1.92905,6.8388
1.99794,2.9320
2.06683,3.2612
2.13573,4.8630
2.20462,3.5000
2.27352,2.7337
2.34241,1.6669
2.41131,1.9202
2.48020,1.2224
2.54910,0.1566
2.61799,1.5395
2.68689,3.4999
