Distance_(microns),Value
0.00000,2.74997
0.06889,3.55137
0.13779,4.53477
0.20668,5.40077
0.27558,6.55127
0.34447,6.27314
0.41337,6.35089
0.48226,5.50724
0.55116,4.12152
0.62005,3.82411
0.68894,5.68220
0.75784,4.80512
0.82673,3.67519
0.89563,3.85637
0.96452,4.16136
1.03342,4.57053
1.10231,4.45012
1.17121,7.91658
1.24010,6.00000
1.30900,6.16665
1.37789,5.15066
1.44678,3.55405
1.51568,4.36165
1.58457,2.70174
1.65347,2.28949
1.72236,2.77591
1.79126,2.07024
1.86015,2.00416
1.92905,2.39475
1.99794,4.13405
2.06683,4.61401
2.13573,2.10372
2.20462,1.23471
2.27352,2.50790
2.34241,2.90214
2.41131,1.10520
2.48020,0.29614
2.54910,1.47376
2.61799,2.80553
