Distance_(microns),Value
0.00000,11.9446
0.06889,19.4270
0.13779,22.1845
0.20668,25.6364
0.27558,36.2403
0.34447,47.8628
0.41337,71.2885
0.48226,77.6199
0.55116,82.5063
0.62005,84.2690
0.68894,79.9876
0.75784,75.3332
0.82673,60.2246
0.89563,49.5068
0.96452,43.1521
1.03342,31.9879
1.10231,22.1060
1.17121,16.7218
1.24010,13.6708
1.30900,10.1597
1.37789,8.5351
1.44678,10.4316
1.51568,8.2500
