Distance_(microns),Value
0.00000,28.5833
0.06889,31.0484
0.13779,24.0002
0.20668,38.1715
0.27558,50.1192
0.34447,57.3990
0.41337,55.6858
0.48226,44.1386
0.55116,33.9413
0.62005,34.1314
0.68894,25.2649
0.75784,17.6944
0.82673,11.5794
0.89563,7.7924
0.96452,10.0772
1.03342,14.1314
1.10231,10.4343
1.17121,8.0000
1.24010,4.0958
1.30900,0.9031
1.37789,3.8633
1.44678,3.8524
1.51568,1.3417
1.58457,1.7785
1.65347,2.0306
1.72236,1.3149
1.79126,1.1871
1.86015,2.1730
1.92905,5.9801
1.99794,8.0484
2.06683,6.3717
2.13573,4.1661
2.20462,2.7016
2.27352,2.7774
2.34241,4.7500
