Distance_(microns),Value
0.00000,17.500
0.06889,14.934
0.13779,16.231
0.20668,14.415
0.27558,18.950
0.34447,25.789
0.41337,42.975
0.48226,75.543
0.55116,105.650
0.62005,148.963
0.68894,195.438
0.75784,220.049
0.82673,229.750
0.89563,230.915
0.96452,228.615
1.03342,214.727
1.10231,219.180
1.17121,208.399
1.24010,196.759
1.30900,187.874
1.37789,171.500
1.44678,170.435
1.51568,157.085
1.58457,125.707
1.65347,125.770
1.72236,104.547
1.79126,120.158
1.86015,99.277
1.92905,102.230
1.99794,96.233
2.06683,85.469
2.13573,79.282
2.20462,67.600
2.27352,59.248
2.34241,54.763
2.41131,37.828
2.48020,30.000
2.54910,24.763
2.61799,19.059
2.68689,18.212
2.75578,16.000
