Distance_(microns),Value
0.00000,4.0000
0.06889,4.9217
0.13779,4.3156
0.20668,2.5433
0.27558,9.7686
0.34447,19.1632
0.41337,39.2939
0.48226,39.0484
0.55116,30.1818
0.62005,27.9038
0.68894,31.1880
0.75784,31.7969
0.82673,29.0227
0.89563,13.5363
0.96452,9.0052
1.03342,13.7911
1.10231,21.5537
1.17121,24.1928
1.24010,20.5832
1.30900,13.1971
1.37789,12.4752
1.44678,16.2948
1.51568,14.3125
1.58457,15.2085
1.65347,14.1488
1.72236,12.2672
1.79126,7.1457
1.86015,4.0953
1.92905,5.3079
1.99794,4.8122
2.06683,5.1080
2.13573,8.2788
2.20462,1.8430
2.27352,3.8750
2.34241,2.4685
2.41131,2.9228
2.48020,3.4008
2.54910,2.4921
2.61799,1.8032
2.68689,4.4725
2.75578,1.4298
2.82467,0.6646
2.89357,0.8704
2.96246,0.6524
3.03136,1.7500
