Distance_(microns),Value
0.00000,1.3613
0.06889,2.6787
0.13779,5.3909
0.20668,2.2822
0.27558,3.5084
0.34447,4.9343
0.41337,10.0822
0.48226,19.8081
0.55116,37.3409
0.62005,37.1916
0.68894,41.1735
0.75784,39.8926
0.82673,21.8427
0.89563,19.0659
0.96452,14.2180
1.03342,8.7447
1.10231,10.5434
1.17121,6.5000
1.24010,7.5824
1.30900,8.3879
1.37789,8.7881
1.44678,7.0459
1.51568,6.0695
1.58457,6.8322
1.65347,4.0196
1.72236,6.8779
1.79126,10.5803
1.86015,7.2035
1.92905,5.9225
1.99794,8.1316
2.06683,5.8172
2.13573,1.9637
2.20462,4.5751
2.27352,6.3753
2.34241,5.1943
