Distance_(microns),Value
0.00000,3.5000
0.06889,3.0000
0.13779,2.6944
0.20668,2.1389
0.27558,1.9259
0.34447,3.1389
0.41337,3.1945
0.48226,4.6945
0.55116,6.0833
0.62005,10.9166
0.68894,14.3426
0.75784,12.6111
0.82673,9.0833
0.89563,8.0185
0.96452,7.8611
1.03342,9.4167
1.10231,6.8981
1.17121,7.2037
1.24010,8.2500
1.30900,8.2963
1.37789,9.6944
1.44678,9.3889
1.51568,7.3611
1.58457,4.2593
1.65347,4.1944
1.72236,5.6111
1.79126,3.3426
1.86015,3.0833
1.92905,3.5000
1.99794,1.8704
2.06683,2.6666
2.13573,2.9351
2.20462,3.0000
2.27352,2.5000
2.34241,1.9352
2.41131,1.9815
2.48020,1.8333
