Distance_(microns),Value
0.00000,0.5000
0.06889,5.0952
0.13779,2.4221
0.20668,1.3077
0.27558,3.1262
0.34447,2.0986
0.41337,2.1065
0.48226,6.5094
0.55116,7.6095
0.62005,10.2973
0.68894,10.6400
0.75784,10.6805
0.82673,9.9172
0.89563,10.8333
0.96452,14.7002
1.03342,16.2130
1.10231,13.3649
1.17121,13.4172
1.24010,8.9053
1.30900,11.0173
1.37789,8.2525
1.44678,8.6302
1.51568,14.3274
1.58457,10.8309
1.65347,5.0888
1.72236,7.0868
1.79126,8.6667
1.86015,9.0725
1.92905,7.4191
1.99794,5.3003
2.06683,2.7751
2.13573,3.1543
2.20462,3.1972
2.27352,4.7456
2.34241,2.9596
2.41131,2.3383
2.48020,2.5296
2.54910,2.5232
2.61799,3.0750
2.68689,3.5000
