Distance_(microns),Value
0.00000,1.00000
0.06889,1.15052
0.13779,2.29325
0.20668,3.64533
0.27558,2.97924
0.34447,4.27508
0.41337,4.41783
0.48226,5.15918
0.55116,5.53635
0.62005,2.20414
0.68894,0.00000
0.75784,0.17647
0.82673,1.26817
0.89563,2.26414
0.96452,1.65368
1.03342,3.34081
1.10231,1.10208
1.17121,2.83334
1.24010,0.44809
1.30900,2.48038
1.37789,2.98356
1.44678,1.20935
1.51568,2.00917
1.58457,2.23009
1.65347,1.20588
1.72236,0.91752
1.79126,1.57672
1.86015,2.78553
1.92905,1.36885
1.99794,1.63839
2.06683,2.33042
2.13573,1.81374
2.20462,1.15425
2.27352,1.39103
2.34241,1.16669
