Distance_(microns),Value
0.00000,15.0000
0.06889,5.0000
0.13779,6.2895
0.20668,6.8947
0.27558,8.2105
0.34447,7.7632
0.41337,17.8684
0.48226,31.3816
0.55116,41.2105
0.62005,60.1579
0.68894,52.1316
0.75784,30.9211
0.82673,23.3684
0.89563,19.8026
0.96452,9.0000
1.03342,9.8553
1.10231,9.7895
1.17121,8.4342
1.24010,5.3421
1.30900,4.2500
1.37789,6.5263
1.44678,0.1974
1.51568,7.0263
1.58457,0.8816
1.65347,3.2632
1.72236,1.3026
1.79126,2.8158
1.86015,2.4342
1.92905,1.7368
1.99794,2.6579
2.06683,1.0000
2.13573,2.0000
2.20462,7.6842
2.27352,10.6053
2.34241,8.8158
2.41131,2.2368
2.48020,1.3684
2.54910,0.4079
2.61799,2.5000
