Distance_(microns),Value
0.00000,12.500
0.06889,17.706
0.13779,17.803
0.20668,17.411
0.27558,15.698
0.34447,19.156
0.41337,23.367
0.48226,26.418
0.55116,52.113
0.62005,81.570
0.68894,107.749
0.75784,124.165
0.82673,154.708
0.89563,183.160
0.96452,202.991
1.03342,198.669
1.10231,201.961
1.17121,211.426
1.24010,201.768
1.30900,201.187
1.37789,204.192
1.44678,207.866
1.51568,201.748
1.58457,207.322
1.65347,212.680
1.72236,211.888
1.79126,202.186
1.86015,179.706
1.92905,134.857
1.99794,120.707
2.06683,85.211
2.13573,62.033
2.20462,57.088
2.27352,49.647
2.34241,35.841
2.41131,24.271
2.48020,17.274
2.54910,13.000
