Distance_(microns),Value
0.00000,4.9999
0.06889,2.6142
0.13779,2.8148
0.20668,2.6196
0.27558,2.6550
0.34447,3.1614
0.41337,3.5926
0.48226,10.3924
0.55116,18.2609
0.62005,30.4373
0.68894,26.3623
0.75784,29.0705
0.82673,34.3703
0.89563,34.5669
0.96452,33.1056
1.03342,31.3611
1.10231,29.2854
1.17121,28.5350
1.24010,24.6667
1.30900,18.4915
1.37789,18.1677
1.44678,22.8479
1.51568,20.6995
1.58457,16.5911
1.65347,11.6389
1.72236,6.3435
1.79126,6.6036
1.86015,8.1458
1.92905,5.5456
1.99794,5.2732
2.06683,5.0000
2.13573,3.3253
2.20462,4.2915
2.27352,5.0941
2.34241,3.1632
2.41131,2.5770
2.48020,2.5833
