Distance_(microns),Value
0.00000,0.5000
0.06889,0.4605
0.13779,2.7368
0.20668,1.0000
0.27558,1.0000
0.34447,2.6974
0.41337,5.4737
0.48226,7.2105
0.55116,6.1842
0.62005,14.4211
0.68894,10.2105
0.75784,8.3289
0.82673,4.1579
0.89563,4.9868
0.96452,5.0526
1.03342,5.6316
1.10231,7.7368
1.17121,6.3158
1.24010,1.6316
1.30900,5.7500
1.37789,2.2895
1.44678,2.3289
1.51568,2.7368
1.58457,5.3684
1.65347,1.4474
1.72236,4.4868
1.79126,3.0526
1.86015,2.0000
1.92905,0.6053
1.99794,1.4211
2.06683,2.7368
2.13573,2.8289
2.20462,2.0000
2.27352,0.8026
2.34241,2.0000
2.41131,1.0000
2.48020,0.0000
2.54910,1.0395
2.61799,2.0000
