Distance_(microns),Value
0.00000,0.66669
0.06889,1.21837
0.13779,1.29310
0.20668,1.68548
0.27558,4.00431
0.34447,4.19918
0.41337,3.08860
0.48226,6.90491
0.55116,5.52026
0.62005,4.96274
0.68894,4.23208
0.75784,3.72414
0.82673,4.36849
0.89563,3.68928
0.96452,2.37932
1.03342,3.98273
1.10231,5.99652
1.17121,4.16739
1.24010,2.77319
1.30900,1.91955
1.37789,0.91083
1.44678,1.65219
1.51568,2.41429
1.58457,1.32641
1.65347,0.58234
1.72236,1.07828
1.79126,0.76962
1.86015,1.09572
1.92905,1.81104
1.99794,2.00000
