Distance_(microns),Value
0.00000,9.000
0.06889,5.999
0.13779,13.122
0.20668,11.940
0.27558,18.720
0.34447,22.372
0.41337,41.838
0.48226,68.000
0.55116,117.310
0.62005,107.936
0.68894,85.195
0.75784,68.115
0.82673,55.307
0.89563,53.151
0.96452,59.952
1.03342,61.744
1.10231,48.922
1.17121,52.369
1.24010,45.024
1.30900,34.875
1.37789,31.903
1.44678,34.125
1.51568,23.296
1.58457,18.132
1.65347,11.169
1.72236,5.948
1.79126,9.053
1.86015,9.731
1.92905,6.346
1.99794,3.541
2.06683,3.066
2.13573,4.609
2.20462,1.975
2.27352,0.879
2.34241,3.863
2.41131,4.224
2.48020,2.712
2.54910,4.368
2.61799,4.500
