Distance_(microns),Value
0.00000,4.0832
0.06889,2.1752
0.13779,4.8131
0.20668,7.0339
0.27558,6.8598
0.34447,17.1711
0.41337,41.9558
0.48226,53.6312
0.55116,67.6382
0.62005,70.4802
0.68894,62.8324
0.75784,65.9414
0.82673,57.2417
0.89563,44.7408
0.96452,40.7144
1.03342,30.6823
1.10231,23.9394
1.17121,15.7137
1.24010,9.3900
1.30900,10.0140
1.37789,8.0970
1.44678,10.4868
1.51568,12.9809
1.58457,8.0439
1.65347,7.1714
1.72236,4.9683
1.79126,7.0128
1.86015,7.2894
1.92905,5.0124
1.99794,4.1553
2.06683,3.4799
2.13573,3.6666
