Distance_(microns),Value
0.00000,5.7224
0.06889,15.3407
0.13779,15.7143
0.20668,18.9122
0.27558,31.4757
0.34447,66.6199
0.41337,74.9641
0.48226,69.4850
0.55116,59.1710
0.62005,49.8128
0.68894,52.9685
0.75784,59.1186
0.82673,66.0418
0.89563,52.7477
0.96452,43.3994
1.03342,33.2895
1.10231,36.0436
1.17121,29.1061
1.24010,26.3633
1.30900,19.8581
1.37789,9.9219
1.44678,7.6931
1.51568,8.7510
1.58457,9.2308
1.65347,10.2528
1.72236,12.0597
1.79126,9.8039
1.86015,10.9650
1.92905,10.0445
1.99794,11.8149
2.06683,13.0727
2.13573,11.3337
