Distance_(microns),Value
0.00000,2.5000
0.06889,2.7769
0.13779,2.8038
0.20668,2.5323
0.27558,2.4140
0.34447,4.3925
0.41337,5.7177
0.48226,5.4247
0.55116,6.7930
0.62005,8.7903
0.68894,11.1075
0.75784,12.7365
0.82673,15.8871
0.89563,17.2796
0.96452,13.8253
1.03342,11.1613
1.10231,8.6720
1.17121,7.0000
1.24010,6.6935
1.30900,4.7607
1.37789,4.0026
1.44678,3.5000
1.51568,3.1317
1.58457,2.8736
1.65347,3.1371
1.72236,2.6532
1.79126,1.3307
1.86015,1.3145
1.92905,2.5000
1.99794,4.9354
2.06683,4.2338
2.13573,2.9167
