Distance_(microns),Value
0.00000,0.00000
0.06889,0.05926
0.13779,0.88889
0.20668,0.95556
0.27558,1.68395
0.34447,1.27778
0.41337,2.37778
0.48226,2.98642
0.55116,4.88642
0.62005,3.80000
0.68894,3.50617
0.75784,4.03457
0.82673,4.55556
0.89563,5.65185
0.96452,6.98519
1.03342,6.38889
1.10231,5.87160
1.17121,4.02222
1.24010,5.20000
1.30900,5.20247
1.37789,3.98765
1.44678,3.92222
1.51568,3.08395
1.58457,2.10000
1.65347,2.17778
1.72236,1.80247
1.79126,1.97778
1.86015,2.70000
1.92905,1.55556
1.99794,1.38025
2.06683,1.33333
2.13573,1.47901
2.20462,1.13333
2.27352,2.08889
2.34241,0.91852
2.41131,1.40123
2.48020,2.20000
2.54910,2.96173
2.61799,1.63704
2.68689,2.34444
2.75578,0.79012
2.82467,0.88272
2.89357,0.46667
2.96246,0.72346
3.03136,0.44444
3.10025,0.50000
