Distance_(microns),Value
0.00000,54.167
0.06889,73.823
0.13779,95.143
0.20668,108.483
0.27558,113.452
0.34447,156.009
0.41337,163.585
0.48226,172.405
0.55116,209.710
0.62005,210.232
0.68894,210.163
0.75784,213.694
0.82673,222.615
0.89563,214.689
0.96452,185.249
1.03342,172.069
1.10231,160.781
1.17121,137.334
1.24010,99.265
1.30900,87.799
1.37789,72.985
1.44678,63.307
1.51568,59.930
1.58457,56.161
1.65347,58.073
1.72236,58.886
1.79126,53.452
1.86015,48.247
1.92905,45.007
1.99794,42.690
2.06683,36.727
2.13573,31.221
2.20462,28.585
2.27352,28.875
2.34241,25.750
