Distance_(microns),Value
0.00000,2.00000
0.06889,1.51044
0.13779,1.72915
0.20668,2.81246
0.27558,1.43060
0.34447,2.70483
0.41337,2.68750
0.48226,3.34720
0.55116,3.66667
0.62005,3.29168
0.68894,3.90969
0.75784,2.14239
0.82673,3.99992
0.89563,5.37149
0.96452,2.19453
1.03342,1.89581
1.10231,2.74996
1.17121,1.35073
1.24010,1.25002
1.30900,1.31599
1.37789,3.08331
1.44678,2.98958
1.51568,1.50695
1.58457,1.85762
1.65347,1.16670
1.72236,2.56940
1.79126,1.87500
1.86015,1.45835
1.92905,1.09724
1.99794,1.06938
2.06683,0.18748
2.13573,0.85069
2.20462,0.47228
