Distance_(microns),Value
0.00000,27.500
0.06889,28.886
0.13779,46.688
0.20668,51.133
0.27558,42.048
0.34447,45.551
0.41337,52.263
0.48226,72.636
0.55116,91.368
0.62005,111.187
0.68894,120.072
0.75784,136.152
0.82673,128.264
0.89563,135.005
0.96452,152.761
1.03342,133.945
1.10231,142.450
1.17121,119.500
1.24010,107.167
1.30900,94.393
1.37789,79.272
1.44678,58.363
1.51568,57.201
1.58457,47.233
1.65347,52.781
1.72236,36.838
1.79126,36.753
1.86015,43.856
1.92905,36.778
1.99794,32.280
2.06683,30.601
2.13573,28.239
2.20462,23.592
2.27352,26.282
2.34241,25.917
