Distance_(microns),Value
0.00000,8.500
0.06889,7.630
0.13779,6.431
0.20668,6.092
0.27558,6.483
0.34447,4.546
0.41337,6.367
0.48226,9.301
0.55116,13.021
0.62005,18.800
0.68894,27.735
0.75784,42.131
0.82673,61.618
0.89563,93.357
0.96452,116.753
1.03342,141.611
1.10231,144.671
1.17121,132.107
1.24010,160.420
1.30900,136.411
1.37789,158.932
1.44678,140.230
1.51568,148.091
1.58457,138.624
1.65347,135.520
1.72236,106.185
1.79126,88.112
1.86015,77.700
1.92905,69.401
1.99794,75.355
2.06683,66.667
2.13573,58.726
2.20462,54.838
2.27352,52.784
2.34241,42.435
2.41131,37.204
2.48020,38.040
2.54910,26.036
2.61799,23.132
2.68689,20.011
2.75578,16.920
2.82467,14.167
2.89357,11.122
2.96246,8.855
3.03136,10.185
3.10025,10.000
