Distance_(microns),Value
0.00000,13.000
0.06889,12.792
0.13779,17.687
0.20668,23.875
0.27558,36.338
0.34447,58.468
0.41337,86.332
0.48226,99.385
0.55116,124.679
0.62005,144.305
0.68894,157.831
0.75784,159.075
0.82673,168.928
0.89563,182.363
0.96452,192.307
1.03342,204.590
1.10231,191.385
1.17121,201.127
1.24010,186.814
1.30900,188.000
1.37789,176.474
1.44678,166.884
1.51568,164.310
1.58457,160.116
1.65347,153.371
1.72236,142.324
1.79126,130.144
1.86015,134.169
1.92905,107.443
1.99794,88.285
2.06683,82.247
2.13573,69.011
2.20462,59.856
2.27352,52.479
2.34241,45.560
2.41131,34.906
2.48020,22.870
2.54910,25.147
2.61799,12.000
