seconds,mean_intensity
-20,14.026
-10,12.857
0,12.929
10,11.584
20,11.909
30,12.24
40,12.383
50,11.214
60,11.357
70,12.682
80,12.851
90,14.214
100,13.338
110,11.416
120,11.065
130,12.39
140,14.234
150,13.883
160,12.545
170,12.968
180,12.266
190,11.903
200,11.409
210,11.909
220,9.5
230,12.221
240,11.825
250,11.818
260,11.097
270,14.104
280,12.532
290,11.987
300,12.227
310,12.494
320,13.513
330,12.403
340,12.825
350,14.494
360,12.195
370,10.948
380,12.247
390,11.883
400,11.714
410,10.734
420,11.805
430,11.24
440,11.474
450,11.766
460,12.669
470,11.766
