seconds,mean_intensity
-20,16.246
-10,15.423
0,14.845
10,15.107
20,15.748
30,16.3
40,15.233
50,12.744
60,11.924
70,12.117
80,12.915
90,12.438
100,11.713
110,10.763
120,11.483
130,11.599
140,12.218
150,11.874
160,12.997
170,12.647
180,12.517
190,11.722
200,11.205
210,11.174
220,11.085
230,11.227
240,10.833
250,11.612
260,11.88
270,12.17
280,10.975
290,10.372
300,12.041
310,11.11
320,10.599
330,10.804
340,9.852
350,10.145
360,9.647
370,9.189
380,8.521
390,10.009
400,10.388
410,10.035
420,10.23
430,10.539
440,9.735
450,9.246
460,10.918
470,11.073
