seconds,mean_intensity
-20,9.61
-10,10.126
0,9.619
10,8.812
20,9.457
30,8.897
40,9.381
50,8.381
60,8.511
70,8.865
80,8.964
90,7.843
100,7.861
110,7.646
120,8.336
130,8.336
140,9.816
150,10.807
160,8.646
170,9.812
180,8.861
190,8.673
200,9.991
210,11.327
220,8.816
230,10.018
240,9.744
250,9.426
260,9.987
270,10.305
280,8.547
290,8.641
300,9.848
310,9.852
320,9.722
330,11.439
340,11.009
350,9.013
360,10.861
370,10.543
380,10.807
390,10.848
400,10.978
410,9.682
420,9.888
430,8.857
440,10.256
450,10.538
460,9.704
470,9.094
