seconds,mean_intensity
-20,16.709
-10,17.127
0,16.425
10,15.261
20,16.366
30,17.328
40,15.522
50,14.604
60,13.978
70,15.254
80,19.858
90,14.649
100,17.41
110,18.313
120,17.836
130,16.515
140,16.694
150,15.657
160,14.328
170,16.582
180,15.44
190,12.858
200,13.858
210,13.082
220,11.896
230,11.231
240,13.179
250,11.164
260,12.746
270,12.56
280,12.142
290,11.918
300,11.03
310,11.336
320,12.5
330,13.619
340,13.224
350,12.164
360,12
370,12.284
380,11.119
390,14.067
400,13.44
410,14.075
420,14.455
430,13.515
440,13.97
450,14.209
460,11.619
470,12.791
